MAV,RMS,WL,ZC,Gesture_Class
16.0625,26.93220655646321,1185.0,19,2
10.140625,16.822139429929834,882.0,22,1
6.28125,10.003124511871277,572.0,35,1
25.78125,41.39972825997775,2039.0,24,0
6.140625,11.081375140297345,496.0,27,3
14.5,20.855155237974135,1347.0,25,3
9.296875,13.398344114106042,736.0,22,2
7.546875,12.293926345964499,559.0,23,3
10.28125,17.48749553252266,767.0,27,3
6.890625,10.579313541057378,568.0,26,1
8.96875,17.64227876437735,802.0,24,3
13.890625,20.044871538625536,1304.0,31,3
9.21875,12.973530745329121,825.0,36,0
11.546875,15.343463592031624,895.0,25,2
6.140625,10.137338161470199,533.0,29,1
10.28125,19.029582233985064,917.0,33,3
9.171875,13.900876770909093,829.0,33,2
9.28125,16.45733119311877,777.0,28,0
16.234375,21.6841676114164,1186.0,24,0
12.125,17.08252030585651,942.0,19,0
7.078125,11.366755253809242,641.0,23,0
7.5625,12.884098726725126,698.0,35,1
10.359375,16.74860068781867,902.0,25,1
8.75,11.825554955265313,608.0,22,2
9.296875,14.006137047737324,753.0,27,1
12.6875,19.40038659408621,1003.0,19,3
14.46875,21.2087835577621,1193.0,22,2
8.578125,15.037972768960582,641.0,22,3
12.953125,19.502003102245677,1078.0,31,3
8.96875,15.679405282088986,660.0,18,3
9.59375,17.62721617272563,823.0,29,0
22.1875,36.27154532136727,1779.0,24,0
5.421875,8.06516428846927,372.0,25,3
6.390625,10.367467144871982,635.0,28,1
8.625,13.083864108129525,631.0,24,1
7.921875,12.398966690817424,654.0,30,0
5.953125,10.394559875242434,453.0,27,3
16.765625,31.968490345964103,1568.0,25,0
8.046875,12.13530489934225,632.0,28,1
13.78125,19.44222209522358,1281.0,37,0
6.09375,10.829646808645238,554.0,34,1
10.5,15.594470173750693,858.0,20,3
22.53125,35.67824967679889,1826.0,22,0
8.078125,13.011413259135228,640.0,31,0
11.953125,17.324567094158514,968.0,29,2
9.328125,13.849074878850212,706.0,23,3
15.046875,22.33935708564595,1340.0,24,0
15.0625,22.117583502724706,1353.0,29,3
5.4375,8.760707733967616,450.0,26,1
10.625,14.313455208299636,761.0,21,2
11.375,16.02829529301229,962.0,28,2
8.015625,12.536820769238108,702.0,30,1
13.3125,21.285998919477564,1078.0,25,0
8.5625,13.173126052687723,698.0,30,1
13.0,20.094308895804303,1212.0,33,0
13.015625,17.818091227738172,1085.0,25,2
7.875,14.047909097086299,675.0,35,1
15.28125,24.3194880702699,1058.0,24,0
8.328125,12.845840766567209,658.0,20,2
8.21875,10.71505949586842,680.0,27,2
8.265625,13.587103260077182,655.0,25,3
18.9375,30.86259872402193,1568.0,27,2
10.03125,13.659932283873152,978.0,25,2
9.328125,12.226380290175829,623.0,25,2
18.96875,26.06542249801449,1575.0,33,0
38.5,54.63601147594872,2246.0,13,0
13.015625,21.01673440380308,1283.0,32,3
5.84375,8.029243426375862,442.0,25,2
7.109375,10.554175713905847,683.0,31,1
7.890625,11.5603038454878,689.0,30,2
7.46875,13.686215693170995,593.0,31,1
5.0,8.234834546000302,473.0,28,2
6.515625,10.373493866581308,528.0,33,1
7.3125,12.399596767637245,605.0,29,3
10.921875,19.832501733266028,996.0,33,1
8.28125,13.886819290247857,762.0,29,1
6.4375,9.818668443327741,525.0,31,1
5.859375,8.438194415868836,503.0,29,1
7.96875,13.201562407533435,663.0,30,1
4.875,7.45192928039444,380.0,30,3
7.0625,10.289557813628338,594.0,26,3
9.109375,13.061752370949312,796.0,30,2
11.65625,16.467771555374455,861.0,15,2
26.640625,39.04744709965045,1498.0,17,0
14.859375,24.293453336238553,1244.0,26,0
8.140625,13.151164397117086,677.0,28,1
8.71875,12.817224738608589,602.0,19,3
8.078125,13.111898222606824,554.0,23,3
6.71875,9.617692030835672,514.0,26,2
10.546875,15.207420063903015,803.0,25,2
9.8125,14.640483257051319,803.0,26,2
14.609375,20.430140112099085,1279.0,32,0
9.359375,16.638152691930674,706.0,20,3
10.5625,16.13323433165216,951.0,31,0
7.234375,13.767602369330689,576.0,25,3
8.796875,15.417623844159644,799.0,30,1
12.96875,22.462468697807907,955.0,29,1
7.8125,11.734031702701335,626.0,32,1
20.4375,31.07400440883022,1666.0,23,0
13.84375,25.78698799782557,1227.0,24,0
8.046875,11.847336198487827,698.0,32,1
13.296875,18.951830386535228,1185.0,28,2
7.8125,11.853269591129697,644.0,30,1
7.359375,11.369504166849142,500.0,26,2
10.171875,17.245017396337992,823.0,22,2
10.3125,16.80587694825831,818.0,26,1
10.8125,21.150502358100148,808.0,25,0
7.03125,10.390801220310204,526.0,23,1
10.28125,13.723838748688356,715.0,20,2
17.6875,28.752717262895345,1428.0,24,0
8.734375,16.491948793274858,676.0,19,1
10.0,16.339178375915967,906.0,33,2
8.96875,12.517487767120047,776.0,24,2
11.296875,19.797016820723268,868.0,29,3
10.90625,19.39474800042527,937.0,25,0
10.515625,15.586953679279349,915.0,24,2
11.984375,22.125,964.0,33,1
10.59375,16.08182203607539,817.0,25,2
11.234375,18.06195933446867,904.0,26,0
8.84375,15.389728717557045,781.0,33,1
12.734375,21.802021121905188,1027.0,22,2
6.3125,9.706634329158588,492.0,24,1
25.734375,37.108582228374075,1764.0,21,0
19.40625,25.611276813154007,1598.0,34,0
10.515625,14.377173748689275,872.0,27,2
6.4375,11.176146473628556,538.0,30,3
10.0625,17.43111442220491,807.0,28,0
7.78125,12.379418403139947,545.0,28,3
11.75,20.645822822062577,882.0,18,3
9.546875,14.163663897452523,878.0,29,2
9.59375,13.286506312797206,767.0,30,2
12.046875,14.868696143239998,953.0,27,0
13.25,22.77128125512484,1001.0,19,1
7.59375,11.20964986072268,524.0,25,3
14.0625,20.05928712591751,1086.0,25,2
14.171875,20.65452432277248,1235.0,29,2
5.875,9.255066180206384,448.0,26,3
19.71875,31.286978121896016,1588.0,24,0
6.828125,12.131441587874049,514.0,28,1
10.78125,18.160740623664005,1045.0,29,2
10.015625,14.390209345245815,857.0,22,3
6.84375,11.602801385872294,583.0,25,1
10.09375,13.603767860412791,736.0,23,2
9.71875,14.062361110425233,899.0,28,2
8.25,12.61199825562944,731.0,29,0
7.6875,13.421065531469548,706.0,36,1
5.640625,11.18523021667413,509.0,31,1
8.46875,13.440842607515348,721.0,33,1
15.09375,24.650684574672567,1343.0,28,0
9.78125,14.264247263700948,803.0,24,2
10.140625,17.23414126088097,817.0,32,1
6.359375,10.030422473654836,572.0,28,3
6.859375,10.619116017823705,512.0,25,3
15.09375,21.96374854163105,1144.0,18,2
12.1875,15.153382460691738,892.0,27,0
8.4375,13.88344337691482,732.0,24,1
9.265625,14.708097259672986,839.0,32,2
6.859375,11.440744075452436,520.0,24,1
11.59375,15.726172452316552,861.0,19,2
10.15625,15.993162601561956,789.0,28,2
14.875,23.728279541509114,1258.0,19,3
11.390625,22.831926659833155,844.0,24,3
7.21875,12.60208316112856,629.0,32,1
13.390625,20.607568391248883,1085.0,29,2
18.78125,29.64740713789319,1540.0,30,0
5.71875,9.603059408334408,488.0,30,1
11.921875,17.396569345707217,923.0,20,0
10.640625,16.978386996414,937.0,30,2
8.71875,13.828186793647243,761.0,28,1
10.59375,16.010738583838037,914.0,27,3
10.953125,20.58025449308147,687.0,26,3
8.796875,14.7611186906684,724.0,28,3
10.3125,15.45760330711071,841.0,28,3
9.09375,14.596660576995,661.0,19,3
14.234375,19.246347056000005,1156.0,26,2
10.234375,17.78825103825556,839.0,26,1
7.796875,16.36927380796106,669.0,32,3
14.765625,21.19441258917076,1182.0,30,0
8.171875,13.739200304238963,571.0,20,1
9.203125,15.399370928710043,739.0,24,1
7.234375,12.033157316348856,612.0,32,3
7.03125,11.532562594670797,614.0,23,1
13.34375,22.486106821768857,981.0,28,1
15.359375,26.809804643077875,1268.0,18,0
10.6875,16.293211776687862,944.0,35,2
13.765625,19.05460902249112,1135.0,24,3
13.96875,20.21988501450985,1089.0,28,2
6.984375,11.413396733663472,577.0,26,3
13.359375,20.62727260206739,1132.0,25,0
9.34375,13.416407864998739,815.0,33,2
12.296875,18.39029975285884,951.0,21,0
11.390625,14.956708361133474,910.0,26,0
10.421875,18.6342259028917,928.0,36,1
12.28125,20.49085161724617,1134.0,30,0
6.390625,10.564533827860082,580.0,28,3
12.640625,20.656793676657564,1133.0,32,0
9.421875,15.447997443034485,744.0,28,2
11.890625,22.44054645056577,1056.0,22,0
9.734375,15.460130174096207,763.0,22,2
6.21875,9.684071974123283,540.0,29,3
8.703125,11.31577991125667,639.0,24,0
13.21875,21.180031869664408,1040.0,28,3
9.921875,14.334726192013575,848.0,27,3
9.453125,18.083573347101506,824.0,24,3
13.28125,19.371370627810517,1195.0,30,2
13.125,19.777670489721483,1051.0,28,0
8.78125,13.785182262124792,636.0,25,1
9.09375,15.168841419172395,694.0,23,2
8.5625,14.373369472743683,683.0,28,1
10.296875,15.587956087954572,892.0,35,1
5.296875,8.330103540773068,414.0,26,1
8.765625,15.526690729192747,785.0,31,3
11.34375,16.246153390879947,920.0,27,2
13.3125,21.008182929515822,1015.0,24,1
19.328125,30.967472854593737,1438.0,25,0
14.765625,23.356944898680563,1140.0,30,0
12.0,17.347550259330568,927.0,25,2
4.609375,6.606105130861906,372.0,27,1
4.40625,6.4299105748058425,363.0,25,1
6.859375,12.559234650248397,556.0,27,3
7.078125,10.152739778010663,600.0,35,2
11.984375,18.005641477048243,1071.0,25,0
16.515625,26.949315854024942,1477.0,29,2
6.90625,10.269797953221865,588.0,28,0
7.046875,12.872572586705425,580.0,24,3
19.0,30.019785142468958,1520.0,23,0
6.90625,12.534951136721675,619.0,28,3
10.40625,15.445468591143488,746.0,19,3
11.171875,15.039011769394955,822.0,18,0
10.234375,16.757927228628247,814.0,26,0
9.1875,11.913752557443855,904.0,37,2
10.265625,18.743748957985968,925.0,29,3
11.546875,15.953545844106257,990.0,27,0
7.5,12.854960132182441,679.0,35,1
13.109375,17.7019596372831,1013.0,23,3
14.1875,24.584039537879043,1215.0,20,0
6.90625,10.262187875886896,601.0,31,2
20.671875,34.66964630624316,1699.0,20,0
11.234375,17.264939183211737,861.0,25,0
12.5625,20.985858333649354,1019.0,26,0
13.875,19.905244283856455,1212.0,30,2
9.359375,15.032776689620583,855.0,32,2
7.546875,11.714707636129893,660.0,30,1
7.90625,14.198371385479392,625.0,23,3
16.375,25.50918952064138,1143.0,21,0
7.265625,10.405076885828379,599.0,29,2
6.6875,10.181171347148618,549.0,24,1
12.515625,18.89981812081799,1146.0,32,0
11.484375,21.987567509845196,943.0,23,3
6.5625,8.85473037421242,503.0,29,2
12.78125,17.952193459296275,1100.0,29,3
14.203125,19.57876719816649,1127.0,25,3
9.859375,14.406487254011646,890.0,33,2
22.203125,33.94733973377001,1805.0,21,0
6.8125,9.99218444585567,595.0,31,1
13.4375,18.085733327681243,1154.0,26,2
10.375,15.713250777608051,752.0,28,3
13.65625,21.125369819248135,1177.0,30,2
8.5625,13.609509542962964,742.0,27,3
8.78125,14.085675347671478,638.0,22,1
12.453125,18.329024114774906,949.0,21,2
14.859375,20.090031732180016,1165.0,22,0
7.796875,12.410303179213633,745.0,31,1
5.5625,8.739279146474267,540.0,32,1
6.609375,8.94863816454772,566.0,32,0
8.828125,15.113632091592015,643.0,27,3
11.4375,18.244005864940956,966.0,23,3
22.609375,32.899230614104034,1882.0,25,0
11.265625,16.698147352326245,900.0,17,2
16.0,21.357083134173543,1334.0,28,2
11.921875,18.276094358478236,1042.0,31,0
10.09375,14.40702953422391,788.0,27,2
12.671875,20.803770691872185,1024.0,28,0
6.828125,11.410658394676444,647.0,34,1
14.546875,24.924573717518218,1148.0,27,0
7.46875,11.15655636834234,698.0,30,3
15.03125,20.93068919075528,1161.0,21,0
10.1875,17.199200562816866,780.0,26,3
9.625,14.15869873964412,792.0,25,2
9.015625,14.639949624230269,666.0,22,0
8.359375,14.83818974807911,803.0,30,0
8.265625,11.013486051201046,677.0,31,2
12.6875,17.611253504506713,941.0,32,0
7.609375,11.943225066957417,605.0,23,1
7.609375,11.746675061480163,584.0,25,1
6.15625,9.820259670701178,496.0,24,1
7.609375,10.591122461760133,629.0,22,3
8.296875,12.667009315540902,573.0,21,3
11.171875,17.383091641017142,902.0,25,2
5.890625,10.388545374594077,426.0,24,3
6.84375,10.546030058747226,585.0,31,1
10.140625,14.473575059397039,893.0,29,2
4.765625,6.95858282985839,363.0,26,3
9.921875,15.9103936154955,791.0,30,1
9.34375,16.386923140113886,818.0,31,1
11.78125,17.0266335486496,872.0,20,0
6.53125,10.272840405652177,478.0,29,1
8.328125,15.03069775492808,693.0,25,1
9.171875,12.551767803779674,740.0,31,2
9.140625,11.629031558990627,772.0,28,2
12.9375,20.422873206285153,972.0,27,2
15.3125,27.56412977040995,1442.0,21,0
8.921875,15.90351769263643,776.0,31,1
6.78125,11.609532721001306,529.0,32,1
6.40625,9.60143218483576,516.0,28,3
8.640625,11.6880013261464,667.0,32,0
9.859375,18.641770972737543,778.0,26,3
7.015625,10.935178325020585,573.0,26,1
14.1875,20.434346086919444,1032.0,27,0
18.234375,29.850408288664998,1298.0,25,2
5.125,8.798082177383888,469.0,32,0
6.390625,9.308094595565732,603.0,35,2
11.734375,16.921232963351105,1041.0,35,0
12.390625,21.34281202184942,957.0,26,1
7.796875,12.642314859233652,710.0,25,1
11.84375,17.854446224960324,1077.0,32,2
5.90625,9.84409721609859,491.0,29,1
6.40625,11.10602314062059,553.0,31,1
13.234375,19.493187912704272,1011.0,22,3
8.328125,13.242332687257182,635.0,22,3
11.859375,18.90312474169284,903.0,29,0
11.0625,20.97394216641211,775.0,30,3
6.015625,9.24746586909084,459.0,26,3
7.390625,12.779989240997036,717.0,24,1
5.03125,7.685213074469699,405.0,31,3
10.609375,15.076368097124718,897.0,30,2
8.125,11.976539567003485,632.0,21,2
8.90625,14.946780589812644,648.0,24,3
5.640625,9.15406330543983,482.0,30,1
11.703125,19.321700882686287,894.0,25,2
13.609375,20.78047460959446,1107.0,26,0
8.234375,12.450527097275842,693.0,26,1
7.515625,10.238560689862613,595.0,24,2
14.578125,20.502667509375456,1183.0,32,2
14.8125,26.790273421523715,1378.0,29,0
9.9375,13.286506312797206,854.0,30,2
7.484375,12.395185557304094,623.0,27,0
7.21875,10.90727967918674,535.0,21,1
11.765625,18.82941515289309,1024.0,28,3
7.890625,13.133330689509041,616.0,27,1
9.9375,13.967596428877805,861.0,29,2
7.90625,13.043197460745581,624.0,24,1
10.375,14.806037619836038,818.0,25,2
11.4375,16.214384046272002,988.0,29,3
13.515625,21.687049707140897,1003.0,25,1
9.34375,12.5049990003998,820.0,34,2
14.21875,18.387325797951153,1254.0,34,2
20.703125,29.906364289227803,1860.0,28,0
8.0,13.558899291609183,671.0,29,3
14.375,19.544820285692065,1250.0,33,0
19.015625,28.131665876730445,1687.0,29,0
9.546875,14.546799476173444,865.0,30,2
7.65625,10.61396485767689,604.0,29,3
10.234375,16.069672523110107,938.0,32,2
11.625,19.129492936301265,859.0,24,1
15.015625,21.317906205816744,1270.0,23,2
9.734375,15.350590379526125,882.0,30,3
11.421875,16.807271491827578,930.0,24,2
6.96875,11.090536506409418,502.0,24,3
6.46875,10.269797953221865,461.0,21,3
14.5,19.82028632487432,1217.0,28,0
10.328125,14.698533090073989,732.0,17,0
10.75,16.174826119621812,902.0,27,2
11.484375,18.56197389826847,933.0,27,0
11.921875,17.76627774746303,887.0,21,2
6.234375,9.700998659931873,568.0,32,1
8.453125,13.154728237405743,783.0,32,1
12.765625,21.409329158103017,1155.0,28,0
7.171875,14.108397322162428,590.0,28,3
19.515625,25.163527673996743,1452.0,23,3
5.234375,8.428930833741608,437.0,23,3
10.578125,16.679422202222714,904.0,26,2
8.453125,13.331705629813463,713.0,24,2
6.875,10.560835667692212,557.0,28,3
10.0,19.46069757228656,765.0,27,3
9.703125,15.355678916934933,730.0,27,1
7.484375,11.263186716023135,545.0,23,3
8.78125,12.68857754044952,586.0,22,3
13.171875,18.22901190410495,845.0,17,3
6.84375,11.25,614.0,37,3
6.9375,12.024714133816238,631.0,34,3
8.625,12.89622037652893,679.0,28,0
13.5625,19.884038825148174,1011.0,25,2
8.40625,13.997767679169419,650.0,19,3
11.65625,17.38533865071371,995.0,27,0
10.921875,15.311862231616375,823.0,20,2
7.640625,14.840295650693756,599.0,28,3
4.328125,7.138145767634617,389.0,34,3
8.625,14.137715515598693,704.0,24,3
11.375,17.800105336766972,835.0,27,1
10.734375,18.62835540245032,844.0,27,0
13.15625,20.93442141545832,1050.0,23,3
8.03125,12.62933094031509,619.0,26,1
6.890625,10.685124004895778,568.0,33,1
6.890625,11.144645575342448,544.0,29,3
10.71875,17.903386551152828,864.0,31,3
15.765625,21.498183062761374,1339.0,29,0
9.359375,13.968155747986202,677.0,22,1
9.578125,14.225307553792993,804.0,27,2
9.234375,14.133846787056948,745.0,22,0
7.34375,11.341296222213755,468.0,19,3
9.203125,13.879503773550407,855.0,29,3
8.90625,14.43736471798091,730.0,32,3
6.421875,10.128085949477324,589.0,30,0
7.03125,10.476163419878482,614.0,29,2
9.234375,17.66661753137821,786.0,27,3
8.109375,11.799761650135142,639.0,26,3
10.0,15.905973720586866,850.0,26,1
9.34375,16.01659295855395,713.0,18,3
12.28125,17.80624890312387,1019.0,21,0
7.921875,13.163040112375256,584.0,27,1
7.796875,11.72670563287064,628.0,27,1
7.0,9.475296829123613,653.0,33,2
9.3125,12.417225938187643,762.0,29,0
12.84375,17.672365433070922,997.0,28,2
31.609375,42.86771075063375,1736.0,19,0
11.546875,15.983878596886301,926.0,30,2
9.546875,14.349978222979992,689.0,23,3
6.421875,8.820253681159063,542.0,31,1
10.734375,16.06286478185009,744.0,29,2
7.5625,11.601454650172107,684.0,27,1
16.9375,22.521517488837205,1261.0,23,2
8.78125,14.259865006373659,755.0,30,1
10.140625,20.198623096637057,819.0,26,1
9.8125,17.16919479766014,765.0,24,1
12.578125,17.75748081795388,1009.0,23,2
6.15625,9.585144756340407,496.0,23,1
8.421875,13.928949170702003,727.0,27,1
10.59375,16.72479446809437,813.0,29,2
7.078125,11.232625472257142,583.0,27,1
6.140625,10.35691194323868,525.0,32,1
8.46875,13.863170633011771,577.0,21,1
7.046875,9.6557948921878,607.0,28,0
9.625,17.7965937752144,779.0,24,3
14.046875,23.48104288569824,1223.0,28,0
11.125,15.921683328090658,926.0,22,2
13.015625,19.800962729120016,1091.0,23,2
10.3125,16.632986803337516,819.0,24,3
8.78125,12.616952880945542,867.0,37,2
9.171875,14.665542097038214,833.0,30,0
11.109375,16.14630375658776,981.0,29,0
4.8125,6.677855194596541,358.0,26,1
11.640625,17.86888007122998,1044.0,30,3
10.703125,18.09393890229543,949.0,34,0
8.3125,14.722431864335457,729.0,26,3
22.078125,32.7855246259687,1639.0,26,0
9.375,15.563378489261257,703.0,23,0
14.578125,24.812736144972,1309.0,27,2
9.203125,15.121900508864618,820.0,32,1
9.328125,12.83488897497754,855.0,24,2
7.828125,13.568690983289434,670.0,29,1
9.296875,15.251536807810549,747.0,21,3
7.4375,11.08208012965075,738.0,31,1
5.671875,8.447447839436476,432.0,30,3
15.59375,23.567721569977866,1331.0,19,0
11.875,16.450683876362103,883.0,29,0
7.0,12.010412149464313,556.0,22,3
7.828125,12.550522897473236,753.0,31,2
6.203125,9.546759921565013,502.0,26,1
5.0,6.839682010152226,425.0,30,3
32.921875,46.62265409647975,2622.0,25,0
9.15625,14.874474780643517,730.0,26,1
4.203125,6.1479163136789685,332.0,33,1
11.84375,17.203742325436057,899.0,24,0
10.578125,17.891600683002068,809.0,25,3
5.859375,9.002603790015419,530.0,25,3
8.453125,13.587103260077182,701.0,31,0
10.46875,14.784916300067444,904.0,24,2
8.421875,11.89209296129155,720.0,31,2
14.140625,23.166179551233732,1129.0,23,2
15.140625,21.50544989066725,1371.0,32,2
10.953125,15.485376165918606,952.0,28,2
6.015625,9.444740599931794,500.0,28,0
11.265625,16.700018712564365,979.0,30,2
7.6875,10.36822067666386,666.0,32,0
9.265625,13.567539386344158,643.0,25,2
8.421875,12.239153361241945,695.0,24,2
8.703125,12.037052172355157,710.0,31,2
10.859375,15.620999487868886,861.0,30,2
14.8125,21.620302958099362,1214.0,29,0
6.578125,9.535296272271774,502.0,27,1
14.703125,24.040005719633264,1237.0,26,3
9.75,15.699323233821259,821.0,27,2
7.921875,10.608811196359374,690.0,31,2
6.859375,10.705576817715148,592.0,28,1
13.765625,25.012809218478438,1005.0,28,3
7.921875,13.080878219752679,682.0,28,1
8.5,12.864680330268607,675.0,26,1
6.25,10.387793317158366,523.0,27,1
7.59375,13.19090595827292,625.0,26,3
7.828125,11.53730362779796,602.0,22,1
9.296875,14.370651516197865,840.0,28,1
8.203125,15.088799654048032,664.0,30,3
18.96875,27.695329028556422,1319.0,18,0
10.359375,14.983845467702876,833.0,23,2
15.296875,20.482843430539617,1167.0,31,0
6.59375,10.752906583803284,491.0,29,1
9.53125,13.17549809305136,730.0,26,2
8.21875,11.776565713313877,488.0,24,3
7.75,9.855201672213513,662.0,37,0
9.75,13.08744627496136,790.0,23,2
8.453125,12.97172405657783,694.0,25,2
11.796875,19.96285613332922,874.0,21,1
8.09375,13.685073985916189,645.0,26,3
13.375,24.415031230780762,1274.0,31,0
16.390625,23.966447901180516,1322.0,34,2
9.109375,14.008368034856879,904.0,29,2
11.359375,19.56759119053748,869.0,29,1
15.109375,24.76546234173713,1241.0,27,0
8.796875,15.425729318252671,625.0,24,3
10.578125,18.55523847866149,754.0,17,3
7.609375,12.281210241665924,630.0,28,3
13.765625,20.271978813130207,1115.0,25,3
12.0625,19.02547634094873,1020.0,29,0
12.171875,18.022121822915302,1127.0,28,2
9.578125,15.864169533889884,723.0,22,3
9.5625,14.742582880893021,698.0,16,3
15.25,21.598611066455177,1464.0,30,3
13.84375,19.068134413203616,1144.0,29,0
15.5625,25.00312480471191,1331.0,25,0
12.109375,19.435389756832766,1072.0,32,0
10.109375,14.283403831020111,791.0,20,2
21.96875,32.14955287402921,1623.0,26,0
14.21875,20.06707502353046,1181.0,26,0
10.34375,15.865646850979635,854.0,21,1
6.40625,10.505950694725348,633.0,29,1
9.109375,12.744484100974821,639.0,24,2
10.421875,13.906495784344811,769.0,27,2
10.40625,15.107944929738128,894.0,28,3
4.328125,7.210019070709869,383.0,33,3
7.640625,11.168454458876573,641.0,19,3
15.625,26.22260475238873,1402.0,32,0
11.1875,17.28619391306253,927.0,23,2
9.125,15.745038901190432,800.0,33,1
10.890625,18.08530135220312,911.0,27,1
4.734375,7.6167988682910615,389.0,31,1
6.15625,9.45714015968887,497.0,29,1
15.015625,27.207248574598644,925.0,22,0
6.953125,10.54528923263843,632.0,28,3
22.5,33.22226286693909,1767.0,30,0
23.265625,37.00907827817386,2198.0,30,0
15.15625,24.420150490936784,1217.0,22,2
11.328125,17.78561567672033,1037.0,30,0
8.5625,13.031212529922149,739.0,29,0
10.53125,15.063407649001602,889.0,25,2
9.84375,17.919088983539314,810.0,17,3
27.359375,42.184675831396405,2005.0,27,0
9.765625,15.438891637679177,837.0,25,2
5.375,7.679111276703835,495.0,32,0
7.515625,11.81299602133176,655.0,23,3
8.28125,13.938480907186406,663.0,22,3
7.109375,10.766702141324426,473.0,20,3
7.28125,10.637492655696642,614.0,25,0
10.546875,16.082307825682232,851.0,28,1
7.953125,13.710739403839606,781.0,34,0
14.265625,20.555184869030004,1271.0,30,2
7.640625,12.110816446466357,749.0,26,1
4.84375,7.715649681005482,474.0,32,1
14.28125,22.865776829139218,1162.0,24,0
7.203125,12.687961814255274,613.0,38,1
11.40625,19.3511950535361,855.0,21,3
12.796875,17.110395232138853,1097.0,27,2
12.28125,17.57128339080558,952.0,25,2
9.203125,13.900876770909093,783.0,27,2
9.578125,15.00260394064977,783.0,28,0
24.71875,31.80900029865761,1955.0,24,0
8.0,12.417225938187643,768.0,33,2
15.421875,23.918154715612992,1223.0,24,3
16.34375,22.561028345356956,1204.0,21,3
11.453125,18.15170446542142,839.0,26,3
12.8125,20.331625611347462,1116.0,22,0
6.921875,11.46666363856549,511.0,28,1
7.8125,13.30413469565007,618.0,26,1
5.390625,9.597362919052296,518.0,37,1
8.1875,12.17964490451179,654.0,24,1
5.234375,9.162593792152963,455.0,29,1
12.484375,23.158759142061133,1114.0,27,0
12.390625,17.841752296229203,922.0,30,2
10.484375,15.592967164718843,932.0,29,2
12.171875,18.742081661331007,1124.0,33,0
9.234375,14.15262784785921,903.0,27,0
17.21875,29.177259981019464,1470.0,30,0
10.28125,17.03030387280274,810.0,27,1
6.359375,8.832645413464757,465.0,26,3
11.59375,15.505039503335682,972.0,25,2
10.703125,14.772757867101186,813.0,15,2
7.765625,15.075331671309922,602.0,28,1
11.25,15.59947915797191,867.0,23,2
6.375,9.774008901162306,555.0,33,3
10.421875,15.483358001415585,833.0,32,2
8.90625,14.212670403551895,698.0,30,1
10.53125,15.897130244166712,939.0,31,3
16.703125,30.1602490871677,1346.0,27,0
13.578125,20.642416888533184,1083.0,28,0
7.515625,11.816963442441548,620.0,23,3
7.234375,10.438061362149583,576.0,26,2
9.96875,14.042346669983617,918.0,27,2
9.90625,15.974589196595948,718.0,23,0
13.359375,17.753080718568256,812.0,20,3
8.640625,14.55431637006699,687.0,25,3
7.015625,9.728341328304635,631.0,33,2
15.0,21.14976359205937,1050.0,24,0
8.53125,13.154134331076294,758.0,32,3
13.109375,24.6218272067692,1268.0,28,0
8.625,12.14109756158808,682.0,25,2
10.90625,14.798648586948742,819.0,27,2
13.1875,21.462904043954538,1313.0,39,2
18.46875,29.108095952844458,1330.0,20,0
8.234375,13.92446138994252,664.0,25,3
8.609375,11.627687861307596,783.0,34,0
7.734375,13.193866946426283,634.0,21,3
12.40625,17.768476299334168,1088.0,31,2
6.734375,10.614700890745816,561.0,28,1
7.859375,13.836658736848285,576.0,27,3
12.15625,22.051785641983734,1079.0,25,0
6.421875,10.385536818094671,503.0,31,1
9.5625,14.51077186093145,832.0,26,1
12.0625,18.596034523521407,1121.0,29,0
5.890625,11.412027646303702,507.0,33,3
11.4375,16.390736713156002,1088.0,31,2
5.578125,8.5558824793238,406.0,24,3
9.359375,13.07370930531959,788.0,35,2
7.65625,12.446133937894128,678.0,24,3
7.765625,11.773248277344702,799.0,37,2
10.875,18.657270700721476,827.0,28,1
10.75,20.189725109569967,785.0,28,1
7.03125,12.703346015912501,687.0,32,1
8.84375,14.96558552145555,727.0,21,3
12.578125,17.317350403569247,1060.0,27,3
17.140625,24.571006796629234,1288.0,21,3
9.296875,13.570993884016012,645.0,16,3
10.625,15.861707032977252,989.0,30,0
7.640625,11.088423016822546,611.0,35,1
14.515625,19.774115024445468,1279.0,29,2
6.28125,12.734058661715046,503.0,25,3
10.921875,15.726669227779924,994.0,42,2
8.78125,14.45358951956226,765.0,26,2
7.3125,10.333501342720192,609.0,33,2
13.125,24.768301314381656,971.0,24,0
7.15625,12.251275443805842,647.0,34,0
6.453125,10.833253204831871,570.0,33,3
13.28125,20.546441297704085,1074.0,26,0
8.421875,15.352625996877537,762.0,28,3
6.890625,9.386659416427124,572.0,30,0
7.046875,10.635289135702893,531.0,25,1
7.171875,13.089236990749308,656.0,24,1
18.59375,30.652793510543212,1672.0,29,0
8.046875,17.21962906104542,603.0,20,3
8.453125,14.191216473579706,702.0,25,1
7.8125,10.835416466384668,631.0,25,2
19.0,31.28897569432403,1468.0,18,0
5.625,7.816249100431741,385.0,19,2
7.1875,13.342835155992898,548.0,18,3
5.984375,8.950384069971523,553.0,39,1
11.828125,17.336287809101464,941.0,27,2
6.6875,10.508924778491851,525.0,24,1
7.578125,15.223850531320911,806.0,41,3
6.921875,13.134520356678427,574.0,32,3
11.84375,20.04759960693549,1050.0,27,0
10.203125,15.33837100216317,697.0,23,2
9.1875,14.16642156650719,802.0,31,3
